[LOG] INFO [IExchangeSimulator::setLoggerLogFile] Logger log file set to: RegressionTests/Baseline/ZeroIntelligenceSimulatorSimpleSantaFeModelLargeTime.baseline.txt
[LOG] INFO Lobster messages:
    time,    type,     oid,     qty,      px,     dir
10100000,       1,10050000,       2,10130000,       2,10000000,       1,10140000,       3, 9990000,       3,10150000,       2, 9980000,       1,10160000,       2, 9960000,       2
10130000,       2,10050000,       2,10140000,       3,10000000,       1,10150000,       2, 9990000,       3,10160000,       2, 9980000,       1,10170000,      14, 9960000,       2
10130000,       2,10110000,       1,10140000,       3,10050000,       2,10150000,       2,10000000,       1,10160000,       2, 9990000,       3,10170000,      14, 9980000,       1
10130000,       2,10110000,       1,10140000,       3,10050000,       2,10150000,       2,10000000,       1,10160000,       2, 9990000,       3,10170000,      14, 9980000,       1
10130000,       2,10110000,       1,10140000,       3,10050000,       2,10150000,       2,10000000,       1,10160000,       2, 9990000,       3,10170000,      14, 9980000,       1
10130000,       2,10110000,       1,10140000,       3,10050000,       2,10150000,       2,10000000,       1,10160000,       2, 9990000,       4,10170000,      14, 9980000,       1
10130000,       2,10110000,       1,10140000,       3,10100000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       2,10110000,       1,10140000,       3,10100000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       2,10110000,       1,10140000,       3,10100000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       2,10110000,       1,10140000,       3,10100000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       2,10110000,       1,10140000,       3,10100000,       1,10150000,       2,10090000,       1,10160000,       2,10050000,       2,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       2,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10000000,       1,10170000,      14, 9990000,       4
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       2,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       2,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      14,10000000,       1
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      13,10000000,       1
10130000,       1,10100000,       1,10140000,       3,10090000,       1,10150000,       3,10050000,       2,10160000,       2,10030000,       1,10170000,      13,10000000,       1
10130000,       1,10090000,       1,10140000,       3,10050000,       2,10150000,       3,10030000,       1,10160000,       2,10000000,       1,10170000,      13, 9990000,       4
10130000,       1,10050000,       2,10140000,       3,10030000,       1,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10050000,       1,10140000,       3,10030000,       1,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10050000,       1,10140000,       3,10030000,       2,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10050000,       1,10140000,       3,10030000,       2,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10050000,       1,10140000,       3,10030000,       2,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10050000,       1,10140000,       3,10030000,       2,10150000,       3,10000000,       1,10160000,       2, 9990000,       4,10170000,      13, 9980000,       1
10130000,       1,10030000,       2,10140000,       3,10000000,       1,10150000,       3, 9990000,       4,10160000,       2, 9980000,       1,10170000,      13, 9960000,       2
10130000,       1,10030000,       2,10140000,       3, 9990000,       4,10150000,       3, 9980000,       1,10160000,       2, 9960000,       2,10170000,      13, 9940000,       1
10130000,       1,10030000,       2,10140000,       3, 9990000,       4,10150000,       3, 9980000,       1,10160000,       2, 9960000,       2,10170000,      13, 9940000,       1
10090000,       1,10030000,       2,10130000,       1, 9990000,       4,10140000,       3, 9980000,       1,10150000,       3, 9960000,       2,10160000,       2, 9940000,       1
10090000,       1,10030000,       2,10130000,       1, 9990000,       4,10140000,       3, 9980000,       1,10150000,       3, 9960000,       2,10160000,       2, 9940000,       1
10090000,       1,10030000,       2,10130000,       1, 9990000,       4,10140000,       3, 9980000,       1,10150000,       3, 9960000,       2,10160000,       2, 9940000,       1
10090000,       1,10030000,       2,10130000,       1, 9990000,       4,10140000,       3, 9980000,       1,10150000,       3, 9960000,       2,10160000,       2, 9940000,       1
10090000,       1,10030000,       2,10130000,       1, 9990000,       4,10140000,       3, 9980000,       1,10150000,       3, 9960000,       2,10160000,       2, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       4,10130000,       1, 9980000,       1,10140000,       3, 9960000,       2,10150000,       3, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10130000,       1, 9980000,       1,10140000,       3, 9960000,       2,10150000,       3, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10130000,       1, 9980000,       1,10140000,       3, 9960000,       2,10150000,       3, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10130000,       1, 9980000,       1,10140000,       3, 9960000,       2,10150000,       3, 9940000,       1
10040000,       1,10030000,       2,10050000,       1, 9990000,       3,10090000,       1, 9980000,       1,10130000,       1, 9960000,       2,10140000,       3, 9940000,       1
10040000,       1,10030000,       2,10050000,       1, 9990000,       3,10090000,       1, 9980000,       1,10100000,       1, 9960000,       2,10130000,       1, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9960000,       2,10140000,       3, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9960000,       2,10140000,       3, 9940000,       1
10050000,       1,10030000,       2,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9970000,       1,10140000,       3, 9960000,       2
10050000,       1,10030000,       1,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9970000,       1,10140000,       3, 9960000,       2
10050000,       1,10030000,       1,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9970000,       1,10140000,       3, 9960000,       2
10050000,       1,10030000,       1,10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9970000,       1,10140000,       3, 9960000,       2
10090000,       1,10030000,       1,10100000,       1, 9990000,       3,10130000,       1, 9980000,       1,10140000,       3, 9970000,       1,10150000,       4, 9960000,       2
10090000,       1, 9990000,       3,10100000,       1, 9980000,       1,10130000,       1, 9970000,       1,10140000,       3, 9960000,       2,10150000,       4, 9940000,       1
